country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Algeria,DZ,DZA,12,Mortality rate age 10-14,1993,2.90139277945367,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1994,2.80401292082633,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1995,2.70998723723526,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1996,2.61829845324402,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1997,2.53123232451402,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1998,2.4593441793459,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1999,2.40682926987179,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2000,2.35946695633305,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2001,2.28753582354468,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2002,2.1909650286438,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2003,2.44143423995391,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2004,2.03374815697366,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2005,1.97081791185583,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2006,1.89741036058633,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2007,1.83626184121588,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2008,1.78531730304832,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2009,1.75008441215008,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2010,1.7274241718086,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2011,1.69029465760506,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2012,1.67158818113167,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2013,1.68769752039222,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2014,1.6784344453481,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2015,1.65144843829823,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2016,1.61326957018126,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2017,1.53920960502985,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2018,1.47748178555451,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2019,1.41991371569927,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2020,1.34658524599929,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2021,1.27776736406904,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2022,1.21820890259638,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1990,4.31219435493546,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1991,4.19720936951518,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1992,4.08922204695894,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1993,3.97976606229622,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1994,3.87870190850037,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1995,3.77811920855531,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1996,3.68186785846725,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1997,3.5776272708915,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1998,3.45988455550417,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1999,3.31663609630994,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2000,3.16031682794016,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2001,3.01919738612477,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2002,2.89957254308526,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2003,3.02108643016796,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2004,2.66816036334305,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2005,2.57846078566404,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2006,2.51911829449636,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2007,2.45870027997985,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2008,2.39963471828741,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2009,2.3403588876203,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2010,2.28457902502988,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2011,2.25911159793146,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2012,2.23262994922413,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2013,2.17508632548802,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2014,2.12818757620636,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2015,2.07438931194126,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2016,2.00779451679456,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2017,1.95288098079816,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2018,1.86878359342346,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2019,1.76642954329875,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2020,1.6746323606508,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2021,1.5886018954353,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2022,1.51313282435284,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1990,3.78327503774201,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1991,3.6667503749096,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1992,3.55655658773224,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1993,3.45078733709381,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1994,3.35127987785544,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1995,3.2535806898023,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1996,3.15925954418361,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1997,3.06559930393735,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1998,2.97239320579468,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,1999,2.8733591113872,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2000,2.7702729465382,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2001,2.66306506843139,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2002,2.55490571943928,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2003,2.73937481938413,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2004,2.35997912015806,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2005,2.28340612048317,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2006,2.21733746815522,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2007,2.15664603861443,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2008,2.10126439050751,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2009,2.0530885955391,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2010,2.01290802582965,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2011,1.98125478580469,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2012,1.95808381766727,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2013,1.93649504537796,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2014,1.90823164705312,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2015,1.86771088760262,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2016,1.81511568147152,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2017,1.75093310711816,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2018,1.67779498867371,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2019,1.59729680737963,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2020,1.51447420234652,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2021,1.4367830519777,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Algeria,DZ,DZA,12,Mortality rate age 10-14,2022,1.36901907865095,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1990,1.05842233412168,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1991,1.01383022447898,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1992,0.96943973131447,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1993,0.933215552580635,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1994,0.901029763164085,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1995,0.867831982560574,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1996,0.837817749875236,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1997,0.806272251887119,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1998,0.778932333305615,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1999,0.752551590769035,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2000,0.727448443578305,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2001,0.703502208467821,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2002,0.678459566667344,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2003,0.655896408181089,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2004,0.633562030640467,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2005,0.610161887056981,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2006,0.589943768637524,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2007,0.571130234986783,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2008,0.551154737161164,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2009,0.532219109159238,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2010,0.515671774297677,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2011,0.499224837002044,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2012,0.48040900380697,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2013,0.465182499561956,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2014,0.449322297566779,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2015,0.434055517181897,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2016,0.417240069837455,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2017,0.402105046274137,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2018,0.389589336330709,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2019,0.377523811169178,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2020,0.367405279595778,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2021,0.358010272843545,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2022,0.348949415427735,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1990,1.68474656721573,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1991,1.60982568564494,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1992,1.53557057027154,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1993,1.46990688426252,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1994,1.41029686542571,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1995,1.35080510794183,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1996,1.29187799089303,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1997,1.23457565082685,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1998,1.17835223905005,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,1999,1.13100024855795,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2000,1.0801736891336,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2001,1.03767454114301,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2002,0.990620622456806,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2003,0.94954478778797,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2004,0.906947228894506,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Andorra,AD,AND,20,Mortality rate age 10-14,2005,0.868168704595385,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
